user_id,trade_date,trade_type,market,stock_symbol,quantity,price,trade_amount,commission,profit_loss,timestamp
user_0255,2025-09-08,buy,KR,KB금융,20,188818,3776360,566.454,0,2025-09-08T08:04:34.470161
user_0255,2025-09-07,sell,US,INTC,64,96,6144,0.9216,540,2025-09-07T08:04:34.470165
user_0255,2025-08-24,buy,KR,NH투자증권,92,182459,16786228,2517.9341999999997,0,2025-08-24T08:04:34.470175
user_0255,2025-08-22,buy,KR,삼성전자,63,53083,3344229,501.63435,0,2025-08-22T08:04:34.470180
user_0255,2025-08-18,buy,US,GOOGL,19,297,5643,0.8464499999999999,0,2025-08-18T08:04:34.470185
user_0255,2025-08-07,buy,KR,NH투자증권,68,184811,12567148,1885.0721999999998,0,2025-08-07T08:04:34.470193
user_0255,2025-08-05,sell,US,ZOOM,99,362,35838,5.375699999999999,-6557,2025-08-05T08:04:34.470197
user_0255,2025-08-01,buy,US,ADBE,44,472,20768,3.1151999999999997,0,2025-08-01T08:04:34.470202
user_0255,2025-07-25,sell,US,PYPL,84,104,8736,1.3103999999999998,421,2025-07-25T08:04:34.470209
user_0255,2025-07-21,buy,KR,POSCO,85,190381,16182385,2427.3577499999997,0,2025-07-21T08:04:34.470214
user_0255,2025-07-17,sell,KR,삼성전자,77,109010,8393770,1259.0655,789793,2025-07-17T08:04:34.470218
user_0255,2025-07-16,sell,US,SPOT,28,222,6216,0.9323999999999999,-209,2025-07-16T08:04:34.470222
user_0255,2025-07-14,buy,US,SQ,76,140,10640,1.5959999999999999,0,2025-07-14T08:04:34.470226
user_0255,2025-07-01,buy,US,PYPL,71,199,14129,2.11935,0,2025-07-01T08:04:34.470236
user_0255,2025-06-28,buy,KR,현대모비스,60,55386,3323160,498.47399999999993,0,2025-06-28T08:04:34.470240
user_0255,2025-06-22,sell,KR,LG화학,6,124677,748062,112.20929999999998,132798,2025-06-22T08:04:34.470246
user_0255,2025-06-19,buy,KR,현대차,61,47856,2919216,437.88239999999996,0,2025-06-19T08:04:34.470251
user_0255,2025-06-12,buy,US,PELOTON,37,460,17020,2.553,0,2025-06-12T08:04:34.470257
user_0256,2025-08-21,buy,US,MSFT,1,191,191,0.02865,0,2025-08-21T08:04:34.470291
user_0256,2025-08-18,buy,US,SPOT,93,30,2790,0.4185,0,2025-08-18T08:04:34.470296
user_0257,2025-09-04,sell,KR,신세계,38,75259,2859842,428.9763,-477790,2025-09-04T08:04:34.470323
user_0257,2025-08-22,buy,KR,현대차,10,38285,382850,57.427499999999995,0,2025-08-22T08:04:34.470334
user_0257,2025-08-16,buy,KR,현대차,92,118266,10880472,1632.0708,0,2025-08-16T08:04:34.470340
user_0257,2025-08-11,sell,US,SHOP,40,393,15720,2.3579999999999997,-2432,2025-08-11T08:04:34.470345
user_0257,2025-07-31,sell,US,PYPL,15,131,1965,0.29474999999999996,-66,2025-07-31T08:04:34.470354
user_0257,2025-07-19,sell,US,AAPL,37,254,9398,1.4097,916,2025-07-19T08:04:34.470364
user_0257,2025-07-16,sell,KR,NAVER,39,123688,4823832,723.5748,49669,2025-07-16T08:04:34.470368
user_0257,2025-06-30,buy,KR,현대모비스,46,107587,4949002,742.3503,0,2025-06-30T08:04:34.470380
user_0257,2025-06-28,buy,US,AMZN,2,100,200,0.03,0,2025-06-28T08:04:34.470383
user_0258,2025-09-06,sell,US,TSLA,61,96,5856,0.8784,-602,2025-09-06T08:04:34.470416
user_0258,2025-06-21,buy,US,ADBE,86,238,20468,3.0702,0,2025-06-21T08:04:34.470460
user_0259,2025-09-07,buy,US,SQ,8,228,1824,0.27359999999999995,0,2025-09-07T08:04:34.470488
user_0259,2025-08-29,buy,KR,한국전력,56,137171,7681576,1152.2364,0,2025-08-29T08:04:34.470496
user_0259,2025-08-21,sell,US,TSLA,18,191,3438,0.5156999999999999,211,2025-08-21T08:04:34.470504
user_0259,2025-08-17,sell,KR,기아,45,32476,1461420,219.213,96673,2025-08-17T08:04:34.470509
user_0259,2025-08-12,sell,KR,롯데케미칼,94,132385,12444190,1866.6284999999998,-44299,2025-08-12T08:04:34.470515
user_0259,2025-08-09,buy,US,ZOOM,73,61,4453,0.6679499999999999,0,2025-08-09T08:04:34.470520
user_0259,2025-08-03,buy,US,TSLA,94,238,22372,3.3558,0,2025-08-03T08:04:34.470526
user_0259,2025-07-02,buy,US,AAPL,30,299,8970,1.3455,0,2025-07-02T08:04:34.470545
user_0259,2025-06-27,buy,KR,하나금융지주,48,76105,3653040,547.9559999999999,0,2025-06-27T08:04:34.470550
user_0259,2025-06-12,buy,US,PELOTON,99,235,23265,3.48975,0,2025-06-12T08:04:34.470561
user_0260,2025-09-06,buy,KR,현대차,91,71017,6462547,969.3820499999999,0,2025-09-06T08:04:34.470585
user_0260,2025-09-05,sell,US,INTC,48,283,13584,2.0376,1920,2025-09-05T08:04:34.470589
user_0260,2025-08-21,buy,US,ZOOM,83,411,34113,5.116949999999999,0,2025-08-21T08:04:34.470600
user_0260,2025-08-18,buy,US,SPOT,98,168,16464,2.4696,0,2025-08-18T08:04:34.470605
user_0260,2025-08-12,sell,KR,삼성전자,4,116201,464804,69.72059999999999,18404,2025-08-12T08:04:34.470611
user_0260,2025-08-06,sell,KR,한국전력,28,14738,412664,61.89959999999999,3949,2025-08-06T08:04:34.470618
user_0260,2025-08-01,buy,KR,KT&G,78,56920,4439760,665.9639999999999,0,2025-08-01T08:04:34.470623
user_0260,2025-07-29,sell,KR,KB금융,23,119998,2759954,413.99309999999997,8069,2025-07-29T08:04:34.470628
user_0260,2025-07-23,buy,US,GOOGL,34,293,9962,1.4943,0,2025-07-23T08:04:34.470634
user_0260,2025-07-22,buy,KR,KT&G,12,197421,2369052,355.35779999999994,0,2025-07-22T08:04:34.470637
user_0260,2025-07-09,sell,KR,LG화학,24,122995,2951880,442.782,-108367,2025-07-09T08:04:34.470647
user_0260,2025-06-30,buy,KR,LG화학,22,26930,592460,88.86899999999999,0,2025-06-30T08:04:34.470655
user_0260,2025-06-28,buy,KR,NAVER,67,80393,5386331,807.9496499999999,0,2025-06-28T08:04:34.470659
user_0260,2025-06-24,buy,KR,신세계,97,42187,4092139,613.82085,0,2025-06-24T08:04:34.470663
user_0260,2025-06-23,sell,US,AMD,44,337,14828,2.2241999999999997,-1690,2025-06-23T08:04:34.470667
user_0260,2025-06-22,sell,KR,신세계,7,109560,766920,115.038,-141635,2025-06-22T08:04:34.470670
user_0260,2025-06-19,sell,KR,현대차,2,15465,30930,4.6395,3099,2025-06-19T08:04:34.470675
user_0260,2025-06-15,buy,KR,KB금융,45,109100,4909500,736.425,0,2025-06-15T08:04:34.470680
user_0261,2025-09-09,buy,KR,LG화학,27,100517,2713959,407.09385,0,2025-09-09T08:04:34.470705
user_0261,2025-09-04,sell,KR,롯데케미칼,71,191989,13631219,2044.68285,-1800541,2025-09-04T08:04:34.470711
user_0261,2025-09-02,buy,KR,현대모비스,93,105915,9850095,1477.51425,0,2025-09-02T08:04:34.470715
user_0261,2025-08-31,buy,US,SHOP,100,307,30700,4.6049999999999995,0,2025-08-31T08:04:34.470719
user_0261,2025-08-28,sell,KR,현대모비스,65,44767,2909855,436.47824999999995,291988,2025-08-28T08:04:34.470724
user_0261,2025-08-26,sell,US,UBER,71,284,20164,3.0246,-3420,2025-08-26T08:04:34.470728
user_0261,2025-08-24,buy,US,TSLA,64,13,832,0.1248,0,2025-08-24T08:04:34.470733
user_0261,2025-08-23,buy,KR,SK하이닉스,2,17701,35402,5.3103,0,2025-08-23T08:04:34.470736
user_0261,2025-08-18,buy,US,SQ,15,486,7290,1.0935,0,2025-08-18T08:04:34.470742
user_0261,2025-08-15,buy,US,PYPL,27,15,405,0.06074999999999999,0,2025-08-15T08:04:34.470746
user_0261,2025-08-12,sell,US,MSFT,10,109,1090,0.16349999999999998,-73,2025-08-12T08:04:34.470751
user_0261,2025-08-09,buy,KR,하나금융지주,29,61132,1772828,265.9242,0,2025-08-09T08:04:34.470756
user_0261,2025-08-01,buy,US,CRM,41,181,7421,1.1131499999999999,0,2025-08-01T08:04:34.470763
user_0261,2025-07-30,buy,KR,현대차,12,39543,474516,71.17739999999999,0,2025-07-30T08:04:34.470771
user_0261,2025-07-28,sell,KR,NH투자증권,96,66333,6367968,955.1951999999999,-723385,2025-07-28T08:04:34.470774
user_0261,2025-07-27,buy,US,MSFT,83,414,34362,5.154299999999999,0,2025-07-27T08:04:34.470778
user_0261,2025-07-20,sell,US,ADBE,70,488,34160,5.124,-2955,2025-07-20T08:04:34.470785
user_0261,2025-07-03,buy,KR,SK텔레콤,98,51183,5015934,752.3901,0,2025-07-03T08:04:34.470796
user_0261,2025-07-01,buy,KR,신한지주,83,193722,16078926,2411.8388999999997,0,2025-07-01T08:04:34.470800
user_0261,2025-06-29,buy,US,ROKU,42,187,7854,1.1781,0,2025-06-29T08:04:34.470804
user_0261,2025-06-20,sell,US,PYPL,29,358,10382,1.5573,-777,2025-06-20T08:04:34.470812
user_0261,2025-06-17,buy,KR,KT&G,45,149262,6716790,1007.5184999999999,0,2025-06-17T08:04:34.470816
user_0261,2025-06-14,buy,KR,POSCO,35,157350,5507250,826.0875,0,2025-06-14T08:04:34.470821
user_0262,2025-09-08,buy,US,AMD,84,425,35700,5.3549999999999995,0,2025-09-08T08:04:34.470845
user_0262,2025-09-05,buy,US,SPOT,23,339,7797,1.1695499999999999,0,2025-09-05T08:04:34.470850
user_0262,2025-08-29,sell,US,GOOGL,85,298,25330,3.7994999999999997,-1212,2025-08-29T08:04:34.470856
user_0262,2025-08-13,buy,KR,SK텔레콤,92,102714,9449688,1417.4532,0,2025-08-13T08:04:34.470868
user_0262,2025-08-08,sell,US,UBER,90,364,32760,4.914,-1566,2025-08-08T08:04:34.470873
user_0262,2025-08-04,sell,US,SQ,55,178,9790,1.4685,1323,2025-08-04T08:04:34.470879
user_0262,2025-07-31,buy,US,NFLX,58,179,10382,1.5573,0,2025-07-31T08:04:34.470884
user_0262,2025-07-28,buy,KR,LG전자,53,112888,5983064,897.4595999999999,0,2025-07-28T08:04:34.470888
user_0262,2025-07-17,buy,US,TSLA,98,160,15680,2.352,0,2025-07-17T08:04:34.470897
user_0262,2025-07-07,buy,KR,KB금융,44,124501,5478044,821.7066,0,2025-07-07T08:04:34.470905
user_0262,2025-07-01,sell,US,AAPL,35,82,2870,0.43049999999999994,248,2025-07-01T08:04:34.470911
user_0262,2025-06-28,sell,US,AAPL,33,146,4818,0.7226999999999999,-592,2025-06-28T08:04:34.470919
user_0262,2025-06-14,buy,KR,카카오,16,178672,2858752,428.8128,0,2025-06-14T08:04:34.470930
user_0263,2025-09-06,buy,KR,현대모비스,34,27945,950130,142.5195,0,2025-09-06T08:04:34.470954
user_0263,2025-09-02,sell,US,AMZN,4,136,544,0.08159999999999999,21,2025-09-02T08:04:34.470960
user_0263,2025-08-30,buy,US,PELOTON,78,273,21294,3.1940999999999997,0,2025-08-30T08:04:34.470965
user_0263,2025-08-20,sell,KR,SK하이닉스,15,154350,2315250,347.28749999999997,39331,2025-08-20T08:04:34.470972
user_0263,2025-08-17,sell,KR,롯데케미칼,23,15404,354292,53.1438,58405,2025-08-17T08:04:34.470977
user_0263,2025-07-28,buy,KR,SK텔레콤,93,136431,12688083,1903.2124499999998,0,2025-07-28T08:04:34.470990
user_0263,2025-07-24,buy,KR,KB금융,27,23371,631017,94.65254999999999,0,2025-07-24T08:04:34.470995
user_0263,2025-07-19,buy,KR,KT&G,46,195387,8987802,1348.1702999999998,0,2025-07-19T08:04:34.471001
user_0263,2025-07-16,sell,KR,신한지주,9,34975,314775,47.216249999999995,-25749,2025-07-16T08:04:34.471005
user_0263,2025-07-11,sell,US,AAPL,59,363,21417,3.21255,-1981,2025-07-11T08:04:34.471010
user_0263,2025-07-03,buy,US,CRM,55,450,24750,3.7124999999999995,0,2025-07-03T08:04:34.471018
user_0263,2025-06-28,sell,KR,LG전자,50,27413,1370650,205.59749999999997,229528,2025-06-28T08:04:34.471023
user_0264,2025-09-05,buy,KR,NAVER,41,166767,6837447,1025.6170499999998,0,2025-09-05T08:04:34.471049
user_0264,2025-09-04,buy,US,CRM,55,311,17105,2.56575,0,2025-09-04T08:04:34.471053
user_0264,2025-08-25,buy,KR,현대차,93,191590,17817870,2672.6805,0,2025-08-25T08:04:34.471061
user_0264,2025-08-20,buy,KR,KT&G,70,82570,5779900,866.9849999999999,0,2025-08-20T08:04:34.471066
user_0264,2025-08-13,sell,US,SPOT,24,286,6864,1.0295999999999998,740,2025-08-13T08:04:34.471072
user_0264,2025-08-09,sell,KR,신한지주,81,115520,9357120,1403.568,1284300,2025-08-09T08:04:34.471078
user_0264,2025-08-08,buy,US,PYPL,99,126,12474,1.8710999999999998,0,2025-08-08T08:04:34.471081
user_0264,2025-07-31,buy,US,GOOGL,6,168,1008,0.15119999999999997,0,2025-07-31T08:04:34.471088
user_0264,2025-07-28,buy,KR,NAVER,23,59803,1375469,206.32035,0,2025-07-28T08:04:34.471093
user_0264,2025-07-13,buy,US,AMD,89,21,1869,0.28035,0,2025-07-13T08:04:34.471104
user_0264,2025-07-12,buy,KR,롯데케미칼,94,195759,18401346,2760.2018999999996,0,2025-07-12T08:04:34.471107
user_0264,2025-06-23,sell,US,NFLX,4,277,1108,0.1662,134,2025-06-23T08:04:34.471120
user_0264,2025-06-17,buy,KR,카카오,94,24546,2307324,346.0986,0,2025-06-17T08:04:34.471126
user_0264,2025-06-15,sell,US,NVDA,65,145,9425,1.4137499999999998,-1408,2025-06-15T08:04:34.471129
user_0265,2025-09-07,buy,KR,LG전자,20,153061,3061220,459.18299999999994,0,2025-09-07T08:04:34.471154
user_0265,2025-09-06,sell,KR,카카오,47,171212,8046964,1207.0446,365817,2025-09-06T08:04:34.471158
user_0265,2025-08-30,sell,US,GOOGL,66,54,3564,0.5346,225,2025-08-30T08:04:34.471165
user_0265,2025-08-29,buy,KR,KT&G,20,10560,211200,31.679999999999996,0,2025-08-29T08:04:34.471169
user_0265,2025-08-24,buy,KR,기아,3,37568,112704,16.9056,0,2025-08-24T08:04:34.471174
user_0265,2025-08-22,sell,KR,롯데케미칼,81,152612,12361572,1854.2358,1807504,2025-08-22T08:04:34.471178
user_0265,2025-08-21,buy,KR,LG전자,90,141670,12750300,1912.5449999999998,0,2025-08-21T08:04:34.471181
user_0265,2025-08-17,buy,US,INTC,48,42,2016,0.30239999999999995,0,2025-08-17T08:04:34.471187
user_0265,2025-08-04,buy,US,ADBE,37,364,13468,2.0202,0,2025-08-04T08:04:34.471196
user_0265,2025-08-03,buy,US,TSLA,59,228,13452,2.0178,0,2025-08-03T08:04:34.471200
user_0265,2025-07-31,buy,KR,현대모비스,84,120551,10126284,1518.9425999999999,0,2025-07-31T08:04:34.471204
user_0265,2025-07-27,sell,US,UBER,86,478,41108,6.1662,-7860,2025-07-27T08:04:34.471209
user_0265,2025-07-25,buy,KR,기아,49,185565,9092685,1363.90275,0,2025-07-25T08:04:34.471213
user_0265,2025-07-22,sell,KR,현대모비스,25,62159,1553975,233.09624999999997,107718,2025-07-22T08:04:34.471217
user_0265,2025-07-17,sell,US,ZOOM,20,208,4160,0.624,-511,2025-07-17T08:04:34.471223
user_0265,2025-07-07,buy,KR,KB금융,63,174765,11010195,1651.5292499999998,0,2025-07-07T08:04:34.471232
user_0265,2025-07-04,buy,US,AAPL,60,23,1380,0.207,0,2025-07-04T08:04:34.471237
user_0265,2025-07-02,buy,KR,NAVER,76,177429,13484604,2022.6906,0,2025-07-02T08:04:34.471241
user_0265,2025-07-01,sell,KR,POSCO,52,17025,885300,132.795,60298,2025-07-01T08:04:34.471244
user_0265,2025-06-28,buy,KR,기아,60,185422,11125320,1668.7979999999998,0,2025-06-28T08:04:34.471249
user_0265,2025-06-20,buy,KR,삼성전자,64,61839,3957696,593.6543999999999,0,2025-06-20T08:04:34.471256
user_0265,2025-06-18,buy,KR,NH투자증권,64,183635,11752640,1762.896,0,2025-06-18T08:04:34.471260
user_0265,2025-06-16,sell,KR,현대모비스,56,63734,3569104,535.3656,229324,2025-06-16T08:04:34.471264
user_0265,2025-06-14,buy,US,NVDA,94,253,23782,3.5672999999999995,0,2025-06-14T08:04:34.471269
user_0265,2025-06-12,buy,US,AMZN,6,297,1782,0.2673,0,2025-06-12T08:04:34.471273
user_0266,2025-09-06,buy,KR,KT&G,42,55146,2316132,347.41979999999995,0,2025-09-06T08:04:34.471297
user_0266,2025-09-02,buy,US,SQ,100,477,47700,7.154999999999999,0,2025-09-02T08:04:34.471303
user_0266,2025-08-30,buy,US,MSFT,80,276,22080,3.312,0,2025-08-30T08:04:34.471307
user_0266,2025-08-12,buy,KR,롯데케미칼,23,62861,1445803,216.87044999999998,0,2025-08-12T08:04:34.471320
user_0266,2025-08-02,sell,KR,하나금융지주,61,94319,5753459,863.0188499999999,-481128,2025-08-02T08:04:34.471328
user_0266,2025-08-01,sell,US,AMZN,32,327,10464,1.5695999999999999,525,2025-08-01T08:04:34.471331
user_0266,2025-07-25,buy,US,SHOP,11,472,5192,0.7787999999999999,0,2025-07-25T08:04:34.471339
user_0266,2025-07-20,buy,US,AAPL,43,251,10793,1.61895,0,2025-07-20T08:04:34.471345
user_0266,2025-07-17,buy,US,ZOOM,44,311,13684,2.0526,0,2025-07-17T08:04:34.471349
user_0266,2025-07-16,buy,KR,한국전력,94,33143,3115442,467.31629999999996,0,2025-07-16T08:04:34.471352
user_0266,2025-07-13,buy,US,SPOT,82,85,6970,1.0454999999999999,0,2025-07-13T08:04:34.471357
user_0266,2025-07-06,sell,KR,한국전력,56,195567,10951752,1642.7627999999997,1655017,2025-07-06T08:04:34.471364
user_0266,2025-07-05,buy,KR,롯데케미칼,71,97785,6942735,1041.41025,0,2025-07-05T08:04:34.471368
user_0266,2025-06-26,sell,US,PELOTON,5,146,730,0.10949999999999999,69,2025-06-26T08:04:34.471375
user_0266,2025-06-19,sell,US,TSLA,28,353,9884,1.4826,-384,2025-06-19T08:04:34.471382
user_0266,2025-06-16,sell,KR,NAVER,89,97532,8680348,1302.0521999999999,247041,2025-06-16T08:04:34.471387
user_0267,2025-09-07,sell,US,NVDA,16,106,1696,0.25439999999999996,155,2025-09-07T08:04:34.471414
user_0267,2025-09-05,buy,KR,신세계,66,48525,3202650,480.3975,0,2025-09-05T08:04:34.471419
user_0267,2025-08-25,sell,US,TSLA,10,13,130,0.0195,1,2025-08-25T08:04:34.471428
user_0267,2025-08-04,buy,US,NFLX,17,50,850,0.1275,0,2025-08-04T08:04:34.471459
user_0267,2025-07-31,sell,KR,KB금융,85,97327,8272795,1240.91925,374507,2025-07-31T08:04:34.471473
user_0267,2025-07-27,buy,US,META,18,487,8766,1.3149,0,2025-07-27T08:04:34.471480
user_0267,2025-07-25,buy,US,MSFT,81,208,16848,2.5271999999999997,0,2025-07-25T08:04:34.471485
user_0267,2025-07-21,sell,KR,신세계,10,164911,1649110,247.36649999999997,59078,2025-07-21T08:04:34.471490
user_0267,2025-07-04,buy,KR,LG화학,19,67331,1279289,191.89334999999997,0,2025-07-04T08:04:34.471502
user_0267,2025-06-28,sell,KR,현대차,70,190494,13334580,2000.187,2089837,2025-06-28T08:04:34.471509
user_0267,2025-06-27,buy,KR,LG화학,92,44610,4104120,615.6179999999999,0,2025-06-27T08:04:34.471512
user_0267,2025-06-26,buy,US,INTC,51,278,14178,2.1267,0,2025-06-26T08:04:34.471516
user_0267,2025-06-25,buy,KR,SK텔레콤,78,81061,6322758,948.4137,0,2025-06-25T08:04:34.471519
user_0267,2025-06-23,buy,KR,하나금융지주,28,158443,4436404,665.4605999999999,0,2025-06-23T08:04:34.471523
user_0267,2025-06-22,sell,US,SPOT,41,306,12546,1.8819,-829,2025-06-22T08:04:34.471527
user_0267,2025-06-17,buy,KR,POSCO,18,196780,3542040,531.3059999999999,0,2025-06-17T08:04:34.471533
user_0267,2025-06-16,sell,KR,KT&G,47,159528,7497816,1124.6724,304714,2025-06-16T08:04:34.471537
user_0268,2025-09-06,sell,KR,KT&G,82,125903,10324046,1548.6068999999998,-9240,2025-09-06T08:04:34.471608
user_0268,2025-09-02,sell,KR,하나금융지주,7,164705,1152935,172.94025,-2902,2025-09-02T08:04:34.471615
user_0268,2025-08-30,sell,US,META,87,89,7743,1.1614499999999999,94,2025-08-30T08:04:34.471620
user_0268,2025-08-20,buy,KR,신세계,83,87561,7267563,1090.13445,0,2025-08-20T08:04:34.471629
user_0268,2025-08-17,buy,KR,카카오,11,149200,1641200,246.17999999999998,0,2025-08-17T08:04:34.471634
user_0268,2025-08-15,sell,US,UBER,50,194,9700,1.4549999999999998,-1775,2025-08-15T08:04:34.471638
user_0268,2025-08-13,sell,US,INTC,65,321,20865,3.1297499999999996,956,2025-08-13T08:04:34.471643
user_0268,2025-08-09,sell,KR,LG화학,46,198060,9110760,1366.6139999999998,-121275,2025-08-09T08:04:34.471649
user_0268,2025-07-31,buy,KR,우리금융지주,16,86371,1381936,207.29039999999998,0,2025-07-31T08:04:34.471657
user_0268,2025-07-30,buy,KR,현대차,45,22419,1008855,151.32825,0,2025-07-30T08:04:34.471660
user_0268,2025-07-27,sell,US,AAPL,26,361,9386,1.4079,1295,2025-07-27T08:04:34.471665
user_0268,2025-07-26,sell,US,GOOGL,76,13,988,0.1482,108,2025-07-26T08:04:34.471669
user_0268,2025-07-23,sell,US,SPOT,9,482,4338,0.6507,262,2025-07-23T08:04:34.471674
user_0268,2025-07-20,sell,US,TSLA,70,210,14700,2.2049999999999996,565,2025-07-20T08:04:34.471679
user_0268,2025-07-10,sell,KR,SK하이닉스,10,52210,522100,78.315,-12697,2025-07-10T08:04:34.471688
user_0268,2025-07-09,sell,KR,NH투자증권,38,150732,5727816,859.1723999999999,-318923,2025-07-09T08:04:34.471691
user_0268,2025-07-08,sell,US,ROKU,15,488,7320,1.0979999999999999,-535,2025-07-08T08:04:34.471695
user_0268,2025-06-29,sell,KR,LG전자,6,190305,1141830,171.2745,-7887,2025-06-29T08:04:34.471703
user_0268,2025-06-26,sell,US,ADBE,46,189,8694,1.3040999999999998,-835,2025-06-26T08:04:34.471708
user_0268,2025-06-18,buy,US,AMD,48,486,23328,3.4991999999999996,0,2025-06-18T08:04:34.471715
user_0269,2025-09-05,buy,US,ROKU,44,456,20064,3.0096,0,2025-09-05T08:04:34.471756
user_0269,2025-08-25,sell,US,PYPL,35,450,15750,2.3625,-2971,2025-08-25T08:04:34.471766
user_0269,2025-07-31,buy,US,CRM,25,190,4750,0.7124999999999999,0,2025-07-31T08:04:34.471782
user_0269,2025-07-26,buy,KR,롯데케미칼,99,129122,12783078,1917.4616999999998,0,2025-07-26T08:04:34.471788
user_0269,2025-07-19,sell,US,INTC,33,341,11253,1.6879499999999998,-2173,2025-07-19T08:04:34.471795
user_0269,2025-07-13,sell,KR,NH투자증권,99,21209,2099691,314.95365,-114974,2025-07-13T08:04:34.471801
user_0269,2025-07-12,sell,KR,현대모비스,81,94369,7643889,1146.5833499999999,-887438,2025-07-12T08:04:34.471806
user_0269,2025-06-28,buy,US,NVDA,36,258,9288,1.3931999999999998,0,2025-06-28T08:04:34.471828
user_0270,2025-09-05,sell,KR,하나금융지주,82,25891,2123062,318.4593,195170,2025-09-05T08:04:34.471887
user_0270,2025-08-30,buy,US,PELOTON,4,186,744,0.11159999999999999,0,2025-08-30T08:04:34.471895
user_0270,2025-08-26,buy,US,SQ,90,489,44010,6.6015,0,2025-08-26T08:04:34.471901
user_0270,2025-08-19,sell,US,AMD,55,57,3135,0.47024999999999995,289,2025-08-19T08:04:34.471908
user_0270,2025-08-17,buy,US,AMD,7,280,1960,0.294,0,2025-08-17T08:04:34.471912
user_0270,2025-08-15,sell,US,SPOT,67,67,4489,0.6733499999999999,266,2025-08-15T08:04:34.471916
user_0270,2025-08-13,sell,KR,신한지주,59,116312,6862408,1029.3611999999998,1292614,2025-08-13T08:04:34.471921
user_0270,2025-08-05,buy,KR,우리금융지주,4,169317,677268,101.5902,0,2025-08-05T08:04:34.471929
user_0270,2025-08-03,sell,US,ROKU,75,405,30375,4.5562499999999995,-3850,2025-08-03T08:04:34.471933
user_0270,2025-07-23,buy,KR,신한지주,42,187669,7882098,1182.3147,0,2025-07-23T08:04:34.471941
user_0270,2025-07-18,buy,US,UBER,64,95,6080,0.9119999999999999,0,2025-07-18T08:04:34.471947
user_0270,2025-07-11,sell,KR,현대차,55,163088,8969840,1345.4759999999999,1340933,2025-07-11T08:04:34.471953
user_0270,2025-07-08,sell,US,NVDA,100,40,4000,0.6,-205,2025-07-08T08:04:34.471958
user_0270,2025-07-07,sell,US,AMD,5,407,2035,0.30524999999999997,183,2025-07-07T08:04:34.471962
user_0270,2025-06-27,buy,KR,NAVER,59,67714,3995126,599.2688999999999,0,2025-06-27T08:04:34.471971
user_0270,2025-06-25,buy,US,ADBE,2,32,64,0.0096,0,2025-06-25T08:04:34.471975
user_0270,2025-06-21,sell,US,SPOT,62,323,20026,3.0039,3945,2025-06-21T08:04:34.471980
user_0270,2025-06-20,sell,US,CRM,83,208,17264,2.5896,2966,2025-06-20T08:04:34.471984
user_0270,2025-06-14,buy,US,UBER,29,173,5017,0.7525499999999999,0,2025-06-14T08:04:34.471990
user_0271,2025-09-05,buy,US,PYPL,70,112,7840,1.176,0,2025-09-05T08:04:34.472040
user_0271,2025-08-29,buy,US,NFLX,4,449,1796,0.2694,0,2025-08-29T08:04:34.472050
user_0271,2025-08-20,buy,US,NFLX,2,129,258,0.0387,0,2025-08-20T08:04:34.472058
user_0271,2025-08-18,buy,KR,LG화학,80,81218,6497440,974.6159999999999,0,2025-08-18T08:04:34.472062
user_0271,2025-08-14,sell,US,MSFT,31,369,11439,1.7158499999999999,-2010,2025-08-14T08:04:34.472067
user_0271,2025-08-11,buy,KR,LG화학,55,169511,9323105,1398.4657499999998,0,2025-08-11T08:04:34.472072
user_0271,2025-08-09,sell,KR,카카오,9,81000,729000,109.35,86272,2025-08-09T08:04:34.472076
user_0271,2025-08-06,sell,KR,기아,74,66025,4885850,732.8774999999999,358140,2025-08-06T08:04:34.472081
user_0271,2025-08-05,sell,KR,SK하이닉스,6,40653,243918,36.5877,-42027,2025-08-05T08:04:34.472085
user_0271,2025-07-30,sell,KR,신한지주,23,184898,4252654,637.8981,-808495,2025-07-30T08:04:34.472097
user_0271,2025-07-24,buy,KR,SK텔레콤,19,153853,2923207,438.48105,0,2025-07-24T08:04:34.472104
user_0271,2025-07-23,buy,US,NVDA,51,83,4233,0.6349499999999999,0,2025-07-23T08:04:34.472107
user_0271,2025-07-19,sell,US,CRM,93,51,4743,0.7114499999999999,485,2025-07-19T08:04:34.472113
user_0271,2025-07-14,buy,KR,우리금융지주,68,153189,10416852,1562.5277999999998,0,2025-07-14T08:04:34.472119
user_0271,2025-07-11,buy,KR,한국전력,35,130046,4551610,682.7415,0,2025-07-11T08:04:34.472123
user_0271,2025-07-10,sell,US,TSLA,1,250,250,0.0375,-12,2025-07-10T08:04:34.472141
user_0271,2025-07-04,buy,US,MSFT,32,373,11936,1.7903999999999998,0,2025-07-04T08:04:34.472148
user_0271,2025-06-29,sell,KR,삼성전자,59,128999,7610941,1141.64115,-1423715,2025-06-29T08:04:34.472174
user_0271,2025-06-28,buy,US,UBER,35,150,5250,0.7875,0,2025-06-28T08:04:34.472178
user_0271,2025-06-26,sell,US,ZOOM,9,346,3114,0.46709999999999996,489,2025-06-26T08:04:34.472182
user_0271,2025-06-24,sell,US,SPOT,92,42,3864,0.5796,-658,2025-06-24T08:04:34.472186
user_0271,2025-06-18,sell,US,AMD,44,374,16456,2.4684,2325,2025-06-18T08:04:34.472193
user_0271,2025-06-13,buy,US,NFLX,58,387,22446,3.3669,0,2025-06-13T08:04:34.472199
