user_id,date,cash_balance,invested_amount,total_assets,timestamp
user_0172,2025-09-06,90741004.25355,-14161399,76579605.25355,2025-09-06T08:04:34.730566
user_0172,2025-09-05,90748692.25355,-14161399,76587293.25355,2025-09-05T08:04:34.730569
user_0172,2025-09-04,90868020.25355,-14161399,76706621.25355,2025-09-04T08:04:34.730571
user_0172,2025-09-03,90734871.25355,-14161399,76573472.25355,2025-09-03T08:04:34.730574
user_0172,2025-09-02,90765004.25355,-14161399,76603605.25355,2025-09-02T08:04:34.730576
user_0172,2025-09-01,90912326.25355,-14161399,76750927.25355,2025-09-01T08:04:34.730579
user_0172,2025-08-31,90755873.25355,-14161399,76594474.25355,2025-08-31T08:04:34.730581
user_0172,2025-08-30,90735779.25355,-14161399,76574380.25355,2025-08-30T08:04:34.730584
user_0172,2025-08-29,90731221.25355,-14161399,76569822.25355,2025-08-29T08:04:34.730586
user_0172,2025-08-28,90742823.25355,-14161399,76581424.25355,2025-08-28T08:04:34.730589
user_0172,2025-08-27,90748100.25355,-14161399,76586701.25355,2025-08-27T08:04:34.730591
user_0172,2025-08-26,90864979.25355,-14161399,76703580.25355,2025-08-26T08:04:34.730594
user_0172,2025-08-25,90776874.25355,-14161399,76615475.25355,2025-08-25T08:04:34.730596
user_0172,2025-08-24,90875782.25355,-14161399,76714383.25355,2025-08-24T08:04:34.730599
user_0172,2025-08-23,90759115.25355,-14161399,76597716.25355,2025-08-23T08:04:34.730602
user_0172,2025-08-22,90896932.25355,-14161399,76735533.25355,2025-08-22T08:04:34.730604
user_0172,2025-08-21,90900414.25355,-14161399,76739015.25355,2025-08-21T08:04:34.730606
user_0172,2025-08-20,90752088.25355,-14161399,76590689.25355,2025-08-20T08:04:34.730609
user_0172,2025-08-19,90857869.25355,-14161399,76696470.25355,2025-08-19T08:04:34.730611
user_0172,2025-08-18,90896225.25355,-14161399,76734826.25355,2025-08-18T08:04:34.730614
user_0172,2025-08-17,90869993.25355,-14161399,76708594.25355,2025-08-17T08:04:34.730616
user_0172,2025-08-16,90788725.25355,-14161399,76627326.25355,2025-08-16T08:04:34.730619
user_0172,2025-08-15,90786818.25355,-14161399,76625419.25355,2025-08-15T08:04:34.730621
user_0172,2025-08-14,90844133.25355,-14161399,76682734.25355,2025-08-14T08:04:34.730623
user_0172,2025-08-13,90780350.25355,-14161399,76618951.25355,2025-08-13T08:04:34.730626
user_0172,2025-08-12,90881751.25355,-14161399,76720352.25355,2025-08-12T08:04:34.730628
user_0172,2025-08-11,90857632.25355,-14161399,76696233.25355,2025-08-11T08:04:34.730631
user_0173,2025-09-09,38576400.9163,-23722094,14854306.916299999,2025-09-09T08:04:34.731225
user_0173,2025-09-08,38686355.9163,-23722094,14964261.916299999,2025-09-08T08:04:34.731230
user_0173,2025-09-07,38596862.9163,-23722094,14874768.916299999,2025-09-07T08:04:34.731232
user_0173,2025-09-06,38691794.9163,-23722094,14969700.916299999,2025-09-06T08:04:34.731235
user_0173,2025-09-05,38655162.9163,-23722094,14933068.916299999,2025-09-05T08:04:34.731238
user_0173,2025-09-04,38690482.9163,-23722094,14968388.916299999,2025-09-04T08:04:34.731240
user_0173,2025-09-03,38598386.9163,-23722094,14876292.916299999,2025-09-03T08:04:34.731243
user_0173,2025-09-02,38684864.9163,-23722094,14962770.916299999,2025-09-02T08:04:34.731245
user_0173,2025-09-01,38650941.9163,-23722094,14928847.916299999,2025-09-01T08:04:34.731247
user_0173,2025-08-31,38669478.9163,-23722094,14947384.916299999,2025-08-31T08:04:34.731250
user_0173,2025-08-30,38585171.9163,-23722094,14863077.916299999,2025-08-30T08:04:34.731252
user_0173,2025-08-29,38653231.9163,-23722094,14931137.916299999,2025-08-29T08:04:34.731255
user_0173,2025-08-28,38570093.9163,-23722094,14847999.916299999,2025-08-28T08:04:34.731261
user_0173,2025-08-27,38602920.9163,-23722094,14880826.916299999,2025-08-27T08:04:34.731263
user_0173,2025-08-26,38655864.9163,-23722094,14933770.916299999,2025-08-26T08:04:34.731266
user_0173,2025-08-25,38656013.9163,-23722094,14933919.916299999,2025-08-25T08:04:34.731269
user_0173,2025-08-24,38598632.9163,-23722094,14876538.916299999,2025-08-24T08:04:34.731271
user_0173,2025-08-23,38722703.9163,-23722094,15000609.916299999,2025-08-23T08:04:34.731273
user_0173,2025-08-22,38547744.9163,-23722094,14825650.916299999,2025-08-22T08:04:34.731276
user_0173,2025-08-21,38553069.9163,-23722094,14830975.916299999,2025-08-21T08:04:34.731278
user_0173,2025-08-20,38647861.9163,-23722094,14925767.916299999,2025-08-20T08:04:34.731281
user_0173,2025-08-19,38644073.9163,-23722094,14921979.916299999,2025-08-19T08:04:34.731283
user_0173,2025-08-18,38615908.9163,-23722094,14893814.916299999,2025-08-18T08:04:34.731286
user_0173,2025-08-17,38685490.9163,-23722094,14963396.916299999,2025-08-17T08:04:34.731288
user_0173,2025-08-16,38675662.9163,-23722094,14953568.916299999,2025-08-16T08:04:34.731290
user_0173,2025-08-15,38571705.9163,-23722094,14849611.916299999,2025-08-15T08:04:34.731293
user_0173,2025-08-14,38641258.9163,-23722094,14919164.916299999,2025-08-14T08:04:34.731295
user_0173,2025-08-13,38688514.9163,-23722094,14966420.916299999,2025-08-13T08:04:34.731298
user_0173,2025-08-12,38602071.9163,-23722094,14879977.916299999,2025-08-12T08:04:34.731300
user_0173,2025-08-11,38559287.9163,-23722094,14837193.916299999,2025-08-11T08:04:34.731303
user_0174,2025-09-09,50170866.0695,11071446,61242312.0695,2025-09-09T08:04:34.731869
user_0174,2025-09-08,50052569.0695,11071446,61124015.0695,2025-09-08T08:04:34.731875
user_0174,2025-09-07,49998124.0695,11071446,61069570.0695,2025-09-07T08:04:34.731877
user_0174,2025-09-06,50190582.0695,11071446,61262028.0695,2025-09-06T08:04:34.731880
user_0174,2025-09-05,50170142.0695,11071446,61241588.0695,2025-09-05T08:04:34.731883
user_0174,2025-09-04,50145479.0695,11071446,61216925.0695,2025-09-04T08:04:34.731885
user_0174,2025-09-03,50029625.0695,11071446,61101071.0695,2025-09-03T08:04:34.731888
user_0174,2025-09-02,50007938.0695,11071446,61079384.0695,2025-09-02T08:04:34.731890
user_0174,2025-09-01,50079915.0695,11071446,61151361.0695,2025-09-01T08:04:34.731893
user_0174,2025-08-31,50067330.0695,11071446,61138776.0695,2025-08-31T08:04:34.731895
user_0174,2025-08-30,49999033.0695,11071446,61070479.0695,2025-08-30T08:04:34.731898
user_0174,2025-08-29,50073604.0695,11071446,61145050.0695,2025-08-29T08:04:34.731900
user_0174,2025-08-28,50053855.0695,11071446,61125301.0695,2025-08-28T08:04:34.731903
user_0174,2025-08-27,50024779.0695,11071446,61096225.0695,2025-08-27T08:04:34.731905
user_0174,2025-08-26,50136861.0695,11071446,61208307.0695,2025-08-26T08:04:34.731908
user_0174,2025-08-25,50163695.0695,11071446,61235141.0695,2025-08-25T08:04:34.731910
user_0174,2025-08-24,50129658.0695,11071446,61201104.0695,2025-08-24T08:04:34.731913
user_0174,2025-08-23,50165614.0695,11071446,61237060.0695,2025-08-23T08:04:34.731915
user_0174,2025-08-22,50193433.0695,11071446,61264879.0695,2025-08-22T08:04:34.731918
user_0174,2025-08-21,50082223.0695,11071446,61153669.0695,2025-08-21T08:04:34.731920
user_0174,2025-08-20,50086422.0695,11071446,61157868.0695,2025-08-20T08:04:34.731922
user_0174,2025-08-19,50175285.0695,11071446,61246731.0695,2025-08-19T08:04:34.731925
user_0174,2025-08-18,50106837.0695,11071446,61178283.0695,2025-08-18T08:04:34.731927
user_0174,2025-08-17,50142014.0695,11071446,61213460.0695,2025-08-17T08:04:34.731930
user_0174,2025-08-16,50006676.0695,11071446,61078122.0695,2025-08-16T08:04:34.731932
user_0174,2025-08-15,50021289.0695,11071446,61092735.0695,2025-08-15T08:04:34.731935
user_0174,2025-08-14,50161905.0695,11071446,61233351.0695,2025-08-14T08:04:34.731937
user_0174,2025-08-13,50061609.0695,11071446,61133055.0695,2025-08-13T08:04:34.731939
user_0174,2025-08-12,50092278.0695,11071446,61163724.0695,2025-08-12T08:04:34.731942
user_0174,2025-08-11,50137526.0695,11071446,61208972.0695,2025-08-11T08:04:34.731944
user_0175,2025-09-09,39524371.26405,-2768971,36755400.26405,2025-09-09T08:04:34.732509
user_0175,2025-09-08,39447374.26405,-2768971,36678403.26405,2025-09-08T08:04:34.732514
user_0175,2025-09-07,39515880.26405,-2768971,36746909.26405,2025-09-07T08:04:34.732517
user_0175,2025-09-06,39504952.26405,-2768971,36735981.26405,2025-09-06T08:04:34.732520
user_0175,2025-09-05,39522923.26405,-2768971,36753952.26405,2025-09-05T08:04:34.732523
user_0175,2025-09-04,39520719.26405,-2768971,36751748.26405,2025-09-04T08:04:34.732525
user_0175,2025-09-03,39389830.26405,-2768971,36620859.26405,2025-09-03T08:04:34.732528
user_0175,2025-09-02,39451716.26405,-2768971,36682745.26405,2025-09-02T08:04:34.732530
user_0175,2025-09-01,39526194.26405,-2768971,36757223.26405,2025-09-01T08:04:34.732532
user_0175,2025-08-31,39407815.26405,-2768971,36638844.26405,2025-08-31T08:04:34.732535
user_0175,2025-08-30,39367455.26405,-2768971,36598484.26405,2025-08-30T08:04:34.732538
user_0175,2025-08-29,39366715.26405,-2768971,36597744.26405,2025-08-29T08:04:34.732540
user_0175,2025-08-28,39497251.26405,-2768971,36728280.26405,2025-08-28T08:04:34.732543
user_0175,2025-08-27,39401192.26405,-2768971,36632221.26405,2025-08-27T08:04:34.732545
user_0175,2025-08-26,39425969.26405,-2768971,36656998.26405,2025-08-26T08:04:34.732549
user_0175,2025-08-25,39484482.26405,-2768971,36715511.26405,2025-08-25T08:04:34.732552
user_0175,2025-08-24,39533885.26405,-2768971,36764914.26405,2025-08-24T08:04:34.732554
user_0175,2025-08-23,39483514.26405,-2768971,36714543.26405,2025-08-23T08:04:34.732557
user_0175,2025-08-22,39487302.26405,-2768971,36718331.26405,2025-08-22T08:04:34.732559
user_0175,2025-08-21,39342445.26405,-2768971,36573474.26405,2025-08-21T08:04:34.732561
user_0175,2025-08-20,39411597.26405,-2768971,36642626.26405,2025-08-20T08:04:34.732564
user_0175,2025-08-19,39458497.26405,-2768971,36689526.26405,2025-08-19T08:04:34.732566
user_0175,2025-08-18,39465226.26405,-2768971,36696255.26405,2025-08-18T08:04:34.732569
user_0175,2025-08-17,39359437.26405,-2768971,36590466.26405,2025-08-17T08:04:34.732571
user_0175,2025-08-16,39343914.26405,-2768971,36574943.26405,2025-08-16T08:04:34.732573
user_0175,2025-08-15,39344637.26405,-2768971,36575666.26405,2025-08-15T08:04:34.732576
user_0175,2025-08-14,39462494.26405,-2768971,36693523.26405,2025-08-14T08:04:34.732578
user_0175,2025-08-13,39462945.26405,-2768971,36693974.26405,2025-08-13T08:04:34.732580
user_0175,2025-08-12,39414826.26405,-2768971,36645855.26405,2025-08-12T08:04:34.732583
user_0175,2025-08-11,39370181.26405,-2768971,36601210.26405,2025-08-11T08:04:34.732585
user_0176,2025-09-09,65459993.0931,-8134418,57325575.0931,2025-09-09T08:04:34.733151
user_0176,2025-09-08,65583790.0931,-8134418,57449372.0931,2025-09-08T08:04:34.733156
user_0176,2025-09-07,65434212.0931,-8134418,57299794.0931,2025-09-07T08:04:34.733159
user_0176,2025-09-06,65565596.0931,-8134418,57431178.0931,2025-09-06T08:04:34.733161
user_0176,2025-09-05,65409706.0931,-8134418,57275288.0931,2025-09-05T08:04:34.733164
user_0176,2025-09-04,65540232.0931,-8134418,57405814.0931,2025-09-04T08:04:34.733167
user_0176,2025-09-03,65396843.0931,-8134418,57262425.0931,2025-09-03T08:04:34.733169
user_0176,2025-09-02,65464451.0931,-8134418,57330033.0931,2025-09-02T08:04:34.733172
user_0176,2025-09-01,65406842.0931,-8134418,57272424.0931,2025-09-01T08:04:34.733174
user_0176,2025-08-31,65446321.0931,-8134418,57311903.0931,2025-08-31T08:04:34.733176
user_0176,2025-08-30,65530831.0931,-8134418,57396413.0931,2025-08-30T08:04:34.733179
user_0176,2025-08-29,65557740.0931,-8134418,57423322.0931,2025-08-29T08:04:34.733181
user_0176,2025-08-28,65512448.0931,-8134418,57378030.0931,2025-08-28T08:04:34.733184
user_0176,2025-08-27,65532903.0931,-8134418,57398485.0931,2025-08-27T08:04:34.733187
user_0176,2025-08-26,65517249.0931,-8134418,57382831.0931,2025-08-26T08:04:34.733189
user_0176,2025-08-25,65416791.0931,-8134418,57282373.0931,2025-08-25T08:04:34.733192
user_0176,2025-08-24,65580884.0931,-8134418,57446466.0931,2025-08-24T08:04:34.733194
user_0176,2025-08-23,65502164.0931,-8134418,57367746.0931,2025-08-23T08:04:34.733197
user_0176,2025-08-22,65472546.0931,-8134418,57338128.0931,2025-08-22T08:04:34.733199
user_0176,2025-08-21,65575313.0931,-8134418,57440895.0931,2025-08-21T08:04:34.733201
user_0176,2025-08-20,65565807.0931,-8134418,57431389.0931,2025-08-20T08:04:34.733204
user_0176,2025-08-19,65439614.0931,-8134418,57305196.0931,2025-08-19T08:04:34.733206
user_0176,2025-08-18,65573949.0931,-8134418,57439531.0931,2025-08-18T08:04:34.733209
user_0176,2025-08-17,65512468.0931,-8134418,57378050.0931,2025-08-17T08:04:34.733211
user_0176,2025-08-16,65569746.0931,-8134418,57435328.0931,2025-08-16T08:04:34.733213
user_0176,2025-08-15,65452719.0931,-8134418,57318301.0931,2025-08-15T08:04:34.733216
user_0176,2025-08-14,65508536.0931,-8134418,57374118.0931,2025-08-14T08:04:34.733218
user_0176,2025-08-13,65400429.0931,-8134418,57266011.0931,2025-08-13T08:04:34.733221
user_0176,2025-08-12,65553541.0931,-8134418,57419123.0931,2025-08-12T08:04:34.733223
user_0176,2025-08-11,65550947.0931,-8134418,57416529.0931,2025-08-11T08:04:34.733225
user_0177,2025-09-09,64806822.3823,22324400,87131222.38229999,2025-09-09T08:04:34.733798
user_0177,2025-09-08,64890975.3823,22324400,87215375.38229999,2025-09-08T08:04:34.733802
user_0177,2025-09-07,64813501.3823,22324400,87137901.38229999,2025-09-07T08:04:34.733805
user_0177,2025-09-06,64858788.3823,22324400,87183188.38229999,2025-09-06T08:04:34.733808
user_0177,2025-09-05,64726984.3823,22324400,87051384.38229999,2025-09-05T08:04:34.733810
user_0177,2025-09-04,64754914.3823,22324400,87079314.38229999,2025-09-04T08:04:34.733813
user_0177,2025-09-03,64795762.3823,22324400,87120162.38229999,2025-09-03T08:04:34.733815
user_0177,2025-09-02,64781750.3823,22324400,87106150.38229999,2025-09-02T08:04:34.733818
user_0177,2025-09-01,64920770.3823,22324400,87245170.38229999,2025-09-01T08:04:34.733820
user_0177,2025-08-31,64860445.3823,22324400,87184845.38229999,2025-08-31T08:04:34.733823
user_0177,2025-08-30,64775321.3823,22324400,87099721.38229999,2025-08-30T08:04:34.733825
user_0177,2025-08-29,64855942.3823,22324400,87180342.38229999,2025-08-29T08:04:34.733828
user_0177,2025-08-28,64803646.3823,22324400,87128046.38229999,2025-08-28T08:04:34.733830
user_0177,2025-08-27,64894909.3823,22324400,87219309.38229999,2025-08-27T08:04:34.733833
user_0177,2025-08-26,64887096.3823,22324400,87211496.38229999,2025-08-26T08:04:34.733835
user_0177,2025-08-25,64754507.3823,22324400,87078907.38229999,2025-08-25T08:04:34.733839
user_0177,2025-08-24,64896499.3823,22324400,87220899.38229999,2025-08-24T08:04:34.733841
user_0177,2025-08-23,64746614.3823,22324400,87071014.38229999,2025-08-23T08:04:34.733844
user_0177,2025-08-22,64828379.3823,22324400,87152779.38229999,2025-08-22T08:04:34.733846
user_0177,2025-08-21,64758687.3823,22324400,87083087.38229999,2025-08-21T08:04:34.733849
user_0177,2025-08-20,64914918.3823,22324400,87239318.38229999,2025-08-20T08:04:34.733851
user_0177,2025-08-19,64784114.3823,22324400,87108514.38229999,2025-08-19T08:04:34.733854
user_0177,2025-08-18,64722995.3823,22324400,87047395.38229999,2025-08-18T08:04:34.733856
user_0177,2025-08-17,64889455.3823,22324400,87213855.38229999,2025-08-17T08:04:34.733859
user_0177,2025-08-16,64909745.3823,22324400,87234145.38229999,2025-08-16T08:04:34.733861
user_0177,2025-08-15,64907239.3823,22324400,87231639.38229999,2025-08-15T08:04:34.733863
user_0177,2025-08-14,64900266.3823,22324400,87224666.38229999,2025-08-14T08:04:34.733866
user_0177,2025-08-13,64867282.3823,22324400,87191682.38229999,2025-08-13T08:04:34.733868
user_0177,2025-08-12,64732920.3823,22324400,87057320.38229999,2025-08-12T08:04:34.733871
user_0177,2025-08-11,64839783.3823,22324400,87164183.38229999,2025-08-11T08:04:34.733873
user_0178,2025-09-09,66970063.5219,-24219990,42750073.5219,2025-09-09T08:04:34.734444
user_0178,2025-09-08,67017127.5219,-24219990,42797137.5219,2025-09-08T08:04:34.734449
user_0178,2025-09-07,66886973.5219,-24219990,42666983.5219,2025-09-07T08:04:34.734452
user_0178,2025-09-06,67006212.5219,-24219990,42786222.5219,2025-09-06T08:04:34.734454
user_0178,2025-09-05,67006644.5219,-24219990,42786654.5219,2025-09-05T08:04:34.734457
user_0178,2025-09-04,66953265.5219,-24219990,42733275.5219,2025-09-04T08:04:34.734459
user_0178,2025-09-03,66900441.5219,-24219990,42680451.5219,2025-09-03T08:04:34.734462
user_0178,2025-09-02,66918194.5219,-24219990,42698204.5219,2025-09-02T08:04:34.734464
user_0178,2025-09-01,66933234.5219,-24219990,42713244.5219,2025-09-01T08:04:34.734467
user_0178,2025-08-31,66939137.5219,-24219990,42719147.5219,2025-08-31T08:04:34.734469
user_0178,2025-08-30,66935904.5219,-24219990,42715914.5219,2025-08-30T08:04:34.734472
user_0178,2025-08-29,66935286.5219,-24219990,42715296.5219,2025-08-29T08:04:34.734474
user_0178,2025-08-28,66981329.5219,-24219990,42761339.5219,2025-08-28T08:04:34.734477
user_0178,2025-08-27,66949050.5219,-24219990,42729060.5219,2025-08-27T08:04:34.734479
user_0178,2025-08-26,66960886.5219,-24219990,42740896.5219,2025-08-26T08:04:34.734482
user_0178,2025-08-25,66889814.5219,-24219990,42669824.5219,2025-08-25T08:04:34.734484
user_0178,2025-08-24,66991843.5219,-24219990,42771853.5219,2025-08-24T08:04:34.734487
user_0178,2025-08-23,66930351.5219,-24219990,42710361.5219,2025-08-23T08:04:34.734489
user_0178,2025-08-22,66908224.5219,-24219990,42688234.5219,2025-08-22T08:04:34.734491
user_0178,2025-08-21,66979649.5219,-24219990,42759659.5219,2025-08-21T08:04:34.734494
user_0178,2025-08-20,67011285.5219,-24219990,42791295.5219,2025-08-20T08:04:34.734496
user_0178,2025-08-19,67076577.5219,-24219990,42856587.5219,2025-08-19T08:04:34.734499
user_0178,2025-08-18,67037092.5219,-24219990,42817102.5219,2025-08-18T08:04:34.734501
user_0178,2025-08-17,66951136.5219,-24219990,42731146.5219,2025-08-17T08:04:34.734503
user_0178,2025-08-16,67008489.5219,-24219990,42788499.5219,2025-08-16T08:04:34.734506
user_0178,2025-08-15,66971653.5219,-24219990,42751663.5219,2025-08-15T08:04:34.734508
user_0178,2025-08-14,67047973.5219,-24219990,42827983.5219,2025-08-14T08:04:34.734511
user_0178,2025-08-13,66948579.5219,-24219990,42728589.5219,2025-08-13T08:04:34.734513
user_0178,2025-08-12,67024942.5219,-24219990,42804952.5219,2025-08-12T08:04:34.734515
user_0178,2025-08-11,67059811.5219,-24219990,42839821.5219,2025-08-11T08:04:34.734518
user_0179,2025-09-09,67927918.43135,-220525,67707393.43135,2025-09-09T08:04:34.735091
user_0179,2025-09-08,67854907.43135,-220525,67634382.43135,2025-09-08T08:04:34.735096
user_0179,2025-09-07,67828096.43135,-220525,67607571.43135,2025-09-07T08:04:34.735099
user_0179,2025-09-06,67896052.43135,-220525,67675527.43135,2025-09-06T08:04:34.735101
user_0179,2025-09-05,67909207.43135,-220525,67688682.43135,2025-09-05T08:04:34.735104
user_0179,2025-09-04,67919563.43135,-220525,67699038.43135,2025-09-04T08:04:34.735106
user_0179,2025-09-03,67858529.43135,-220525,67638004.43135,2025-09-03T08:04:34.735109
user_0179,2025-09-02,67864398.43135,-220525,67643873.43135,2025-09-02T08:04:34.735111
user_0179,2025-09-01,67819381.43135,-220525,67598856.43135,2025-09-01T08:04:34.735114
user_0179,2025-08-31,67906398.43135,-220525,67685873.43135,2025-08-31T08:04:34.735116
user_0179,2025-08-30,67831684.43135,-220525,67611159.43135,2025-08-30T08:04:34.735119
user_0179,2025-08-29,67768544.43135,-220525,67548019.43135,2025-08-29T08:04:34.735121
user_0179,2025-08-28,67842574.43135,-220525,67622049.43135,2025-08-28T08:04:34.735124
user_0179,2025-08-27,67850402.43135,-220525,67629877.43135,2025-08-27T08:04:34.735126
user_0179,2025-08-26,67858689.43135,-220525,67638164.43135,2025-08-26T08:04:34.735128
user_0179,2025-08-25,67903458.43135,-220525,67682933.43135,2025-08-25T08:04:34.735131
user_0179,2025-08-24,67934515.43135,-220525,67713990.43135,2025-08-24T08:04:34.735135
user_0179,2025-08-23,67930749.43135,-220525,67710224.43135,2025-08-23T08:04:34.735137
user_0179,2025-08-22,67861116.43135,-220525,67640591.43135,2025-08-22T08:04:34.735140
user_0179,2025-08-21,67801547.43135,-220525,67581022.43135,2025-08-21T08:04:34.735142
user_0179,2025-08-20,67848628.43135,-220525,67628103.43135,2025-08-20T08:04:34.735144
user_0179,2025-08-19,67918688.43135,-220525,67698163.43135,2025-08-19T08:04:34.735147
user_0179,2025-08-18,67874902.43135,-220525,67654377.43135,2025-08-18T08:04:34.735149
user_0179,2025-08-17,67818955.43135,-220525,67598430.43135,2025-08-17T08:04:34.735152
user_0179,2025-08-16,67940985.43135,-220525,67720460.43135,2025-08-16T08:04:34.735154
user_0179,2025-08-15,67926241.43135,-220525,67705716.43135,2025-08-15T08:04:34.735156
user_0179,2025-08-14,67757374.43135,-220525,67536849.43135,2025-08-14T08:04:34.735159
user_0179,2025-08-13,67893233.43135,-220525,67672708.43135,2025-08-13T08:04:34.735161
user_0179,2025-08-12,67767724.43135,-220525,67547199.43135,2025-08-12T08:04:34.735164
user_0179,2025-08-11,67879806.43135,-220525,67659281.43135,2025-08-11T08:04:34.735166
user_0180,2025-09-09,0.0,9492018,9492018.0,2025-09-09T08:04:34.735803
user_0180,2025-09-08,0.0,9492018,9492018.0,2025-09-08T08:04:34.735810
user_0180,2025-09-07,0.0,9492018,9492018.0,2025-09-07T08:04:34.735813
user_0180,2025-09-06,0.0,9492018,9492018.0,2025-09-06T08:04:34.735816
user_0180,2025-09-05,0.0,9492018,9492018.0,2025-09-05T08:04:34.735819
user_0180,2025-09-04,0.0,9492018,9492018.0,2025-09-04T08:04:34.735829
user_0180,2025-09-03,0.0,9492018,9492018.0,2025-09-03T08:04:34.735844
user_0180,2025-09-02,0.0,9492018,9492018.0,2025-09-02T08:04:34.735848
user_0180,2025-09-01,0.0,9492018,9492018.0,2025-09-01T08:04:34.735851
user_0180,2025-08-31,0.0,9492018,9492018.0,2025-08-31T08:04:34.735854
user_0180,2025-08-30,0.0,9492018,9492018.0,2025-08-30T08:04:34.735857
user_0180,2025-08-29,0.0,9492018,9492018.0,2025-08-29T08:04:34.735860
user_0180,2025-08-28,0.0,9492018,9492018.0,2025-08-28T08:04:34.735863
user_0180,2025-08-27,0.0,9492018,9492018.0,2025-08-27T08:04:34.735866
user_0180,2025-08-26,0.0,9492018,9492018.0,2025-08-26T08:04:34.735868
user_0180,2025-08-25,0.0,9492018,9492018.0,2025-08-25T08:04:34.735871
user_0180,2025-08-24,0.0,9492018,9492018.0,2025-08-24T08:04:34.735874
user_0180,2025-08-23,0.0,9492018,9492018.0,2025-08-23T08:04:34.735876
user_0180,2025-08-22,0.0,9492018,9492018.0,2025-08-22T08:04:34.735879
user_0180,2025-08-21,0.0,9492018,9492018.0,2025-08-21T08:04:34.735882
user_0180,2025-08-20,0.0,9492018,9492018.0,2025-08-20T08:04:34.735884
user_0180,2025-08-19,0.0,9492018,9492018.0,2025-08-19T08:04:34.735887
user_0180,2025-08-18,0.0,9492018,9492018.0,2025-08-18T08:04:34.735889
user_0180,2025-08-17,0.0,9492018,9492018.0,2025-08-17T08:04:34.735892
user_0180,2025-08-16,0.0,9492018,9492018.0,2025-08-16T08:04:34.735895
user_0180,2025-08-15,0.0,9492018,9492018.0,2025-08-15T08:04:34.735898
user_0180,2025-08-14,0.0,9492018,9492018.0,2025-08-14T08:04:34.735900
user_0180,2025-08-13,0.0,9492018,9492018.0,2025-08-13T08:04:34.735903
user_0180,2025-08-12,0.0,9492018,9492018.0,2025-08-12T08:04:34.735906
user_0180,2025-08-11,0.0,9492018,9492018.0,2025-08-11T08:04:34.735908
user_0181,2025-09-09,71540331.01235,-147047,71393284.01235,2025-09-09T08:04:34.736663
user_0181,2025-09-08,71400572.01235,-147047,71253525.01235,2025-09-08T08:04:34.736670
user_0181,2025-09-07,71523028.01235,-147047,71375981.01235,2025-09-07T08:04:34.736673
user_0181,2025-09-06,71501728.01235,-147047,71354681.01235,2025-09-06T08:04:34.736676
user_0181,2025-09-05,71399244.01235,-147047,71252197.01235,2025-09-05T08:04:34.736678
user_0181,2025-09-04,71508810.01235,-147047,71361763.01235,2025-09-04T08:04:34.736681
user_0181,2025-09-03,71489563.01235,-147047,71342516.01235,2025-09-03T08:04:34.736683
user_0181,2025-09-02,71408160.01235,-147047,71261113.01235,2025-09-02T08:04:34.736686
user_0181,2025-09-01,71493181.01235,-147047,71346134.01235,2025-09-01T08:04:34.736689
user_0181,2025-08-31,71527986.01235,-147047,71380939.01235,2025-08-31T08:04:34.736691
user_0181,2025-08-30,71479274.01235,-147047,71332227.01235,2025-08-30T08:04:34.736694
user_0181,2025-08-29,71477975.01235,-147047,71330928.01235,2025-08-29T08:04:34.736696
user_0181,2025-08-28,71465878.01235,-147047,71318831.01235,2025-08-28T08:04:34.736699
user_0181,2025-08-27,71444188.01235,-147047,71297141.01235,2025-08-27T08:04:34.736701
user_0181,2025-08-26,71522294.01235,-147047,71375247.01235,2025-08-26T08:04:34.736704
user_0181,2025-08-25,71381955.01235,-147047,71234908.01235,2025-08-25T08:04:34.736706
user_0181,2025-08-24,71347070.01235,-147047,71200023.01235,2025-08-24T08:04:34.736712
user_0181,2025-08-23,71449089.01235,-147047,71302042.01235,2025-08-23T08:04:34.736714
user_0181,2025-08-22,71521697.01235,-147047,71374650.01235,2025-08-22T08:04:34.736717
user_0181,2025-08-21,71428807.01235,-147047,71281760.01235,2025-08-21T08:04:34.736719
user_0181,2025-08-20,71518464.01235,-147047,71371417.01235,2025-08-20T08:04:34.736722
user_0181,2025-08-19,71403875.01235,-147047,71256828.01235,2025-08-19T08:04:34.736724
user_0181,2025-08-18,71423262.01235,-147047,71276215.01235,2025-08-18T08:04:34.736727
user_0181,2025-08-17,71506129.01235,-147047,71359082.01235,2025-08-17T08:04:34.736729
user_0181,2025-08-16,71536952.01235,-147047,71389905.01235,2025-08-16T08:04:34.736732
user_0181,2025-08-15,71375786.01235,-147047,71228739.01235,2025-08-15T08:04:34.736734
user_0181,2025-08-14,71466241.01235,-147047,71319194.01235,2025-08-14T08:04:34.736737
user_0181,2025-08-13,71513747.01235,-147047,71366700.01235,2025-08-13T08:04:34.736739
user_0181,2025-08-12,71536861.01235,-147047,71389814.01235,2025-08-12T08:04:34.736742
user_0181,2025-08-11,71364111.01235,-147047,71217064.01235,2025-08-11T08:04:34.736745
user_0182,2025-09-09,23931346.81765,1391697,25323043.81765,2025-09-09T08:04:34.737337
user_0182,2025-09-08,23972460.81765,1391697,25364157.81765,2025-09-08T08:04:34.737341
user_0182,2025-09-07,23944671.81765,1391697,25336368.81765,2025-09-07T08:04:34.737345
user_0182,2025-09-06,23964528.81765,1391697,25356225.81765,2025-09-06T08:04:34.737347
